434189.714859	8950880.63831	46.800683	NaN	46.8870504079	NaN	NaN	NaN
434124.261337	8951041.2959	44.489683	NaN	45.2277571898	NaN	NaN	NaN
434058.837334	8951202.06892	43.482683	NaN	44.1232382353	NaN	NaN	NaN
433993.435911	8951362.84594	42.028682	NaN	42.875270986	NaN	NaN	NaN
433862.616882	8951684.52909	42.884682	NaN	42.9574424026	NaN	NaN	NaN
433797.181142	8951845.43637	43.416682	NaN	43.8785411264	NaN	NaN	NaN
434450.198328	8950320.2347	49.003683	NaN	49.0768859362	NaN	NaN	NaN
434384.146668	8950480.23721	49.240683	NaN	49.1713844104	NaN	NaN	NaN
434318.172214	8950640.2404	48.002683	NaN	48.15245279	NaN	NaN	NaN
434252.322598	8950800.12947	47.404683	NaN	47.6638041218	NaN	NaN	NaN
434186.74329	8950959.89533	44.712683	NaN	44.9465279809	NaN	NaN	NaN
434121.372634	8951119.42992	45.033683	NaN	45.4601027426	NaN	NaN	NaN
434056.133464	8951278.96169	42.834683	NaN	43.4209672904	NaN	NaN	NaN
433991.032695	8951438.60204	40.779682	NaN	40.9221223785	NaN	NaN	NaN
433926.011518	8951598.5783	41.814682	NaN	42.3197753892	NaN	NaN	NaN
433861.074207	8951758.66651	43.293682	NaN	43.6059731708	NaN	NaN	NaN
433796.202585	8951918.86779	41.940682	NaN	42.2443615681	NaN	NaN	NaN
433731.41065	8952079.40495	38.326682	NaN	39.2103189827	NaN	NaN	NaN
433666.673283	8952240.16771	26.279682	NaN	26.3979115393	NaN	NaN	NaN
434472.785578	8950176.3512	47.331683	NaN	49.7481577406	NaN	NaN	NaN
434409.516837	8950337.85634	48.825683	NaN	48.9720160332	NaN	NaN	NaN
434346.775392	8950499.55752	48.730683	NaN	48.723837089	NaN	NaN	NaN
434284.456217	8950661.23748	47.210683	NaN	47.1237271349	NaN	NaN	NaN
434222.482023	8950823.12463	47.222683	NaN	47.4979429443	NaN	NaN	NaN
434160.772998	8950985.11204	44.279683	NaN	44.0717036614	NaN	NaN	NaN
434099.194779	8951147.09619	45.222683	NaN	45.1811106527	NaN	NaN	NaN
434037.645149	8951309.1953	43.687682	NaN	43.6791731851	NaN	NaN	NaN
433976.00806	8951471.30476	41.320682	NaN	40.7256518718	NaN	NaN	NaN
433914.435988	8951633.52691	42.712682	NaN	42.9286898126	NaN	NaN	NaN
433852.44233	8951795.66853	44.007682	NaN	43.9659235955	NaN	NaN	NaN
433789.758823	8951957.52285	42.341682	NaN	42.0073126993	NaN	NaN	NaN
433726.087947	8952118.99685	35.815682	NaN	35.1558278796	NaN	NaN	NaN
433660.141279	8952279.61251	25.297682	NaN	24.2010325057	NaN	NaN	NaN
434494.876922	8950255.61827	48.139683	NaN	48.0490520971	NaN	NaN	NaN
434428.883779	8950415.27812	50.044683	NaN	49.6685089945	NaN	NaN	NaN
434362.945209	8950575.16374	49.379683	NaN	49.2059901419	NaN	NaN	NaN
434297.056907	8950735.49907	47.842683	NaN	47.6011703331	NaN	NaN	NaN
434231.248424	8950896.17042	47.054683	NaN	47.1885327819	NaN	NaN	NaN
434165.556199	8951057.17552	42.849683	NaN	43.0836767525	NaN	NaN	NaN
434099.984558	8951218.2904	43.209683	NaN	43.8216246472	NaN	NaN	NaN
434034.581081	8951379.40021	42.488682	NaN	42.746371217	NaN	NaN	NaN
433969.35267	8951540.61634	40.594682	NaN	40.8672420192	NaN	NaN	NaN
433904.255946	8951701.82963	42.845682	NaN	42.7746468957	NaN	NaN	NaN
433839.254505	8951863.04232	42.879682	NaN	43.2674714818	NaN	NaN	NaN
433774.402839	8952024.25099	41.923682	NaN	41.7024105064	NaN	NaN	NaN
433709.6352	8952185.57158	29.152682	NaN	29.2520204632	NaN	NaN	NaN
434539.860244	8949876.04747	43.274683	NaN	42.8889471489	NaN	NaN	NaN
434474.053379	8950036.36183	43.676683	NaN	43.4476034845	NaN	NaN	NaN
434408.367032	8950196.786	47.538683	NaN	47.8091503549	NaN	NaN	NaN
434342.803741	8950357.65533	48.144683	NaN	47.6745721664	NaN	NaN	NaN
434277.347131	8950518.41161	47.279683	NaN	46.9104394333	NaN	NaN	NaN
434212.065602	8950679.27425	45.586683	NaN	45.5181481271	NaN	NaN	NaN
434147.029259	8950839.90332	47.075683	NaN	47.5726792325	NaN	NaN	NaN
434082.242235	8951000.07481	45.958683	NaN	46.4438261105	NaN	NaN	NaN
434017.57541	8951160.35596	44.487683	NaN	44.6219646553	NaN	NaN	NaN
433953.003612	8951320.63648	43.348682	NaN	43.2566088231	NaN	NaN	NaN
433888.442862	8951481.03345	42.337682	NaN	42.6664942892	NaN	NaN	NaN
433823.863812	8951641.66054	43.450682	NaN	43.2783724246	NaN	NaN	NaN
433759.266535	8951802.51778	44.716682	NaN	44.6471895707	NaN	NaN	NaN
433694.618931	8951963.38349	44.549682	NaN	44.3885285026	NaN	NaN	NaN
433629.86936	8952124.59647	40.242682	NaN	40.5582533121	NaN	NaN	NaN
433565.003931	8952285.93393	30.856682	NaN	30.6376888735	NaN	NaN	NaN
434473.78656	8950455.77549	49.993683	NaN	50.5174774729	NaN	NaN	NaN
434409.133184	8950616.69671	49.691683	NaN	49.9078166376	NaN	NaN	NaN
434344.440645	8950777.51382	48.210683	NaN	48.31015399	NaN	NaN	NaN
434279.552136	8950938.34843	47.136683	NaN	46.8273434669	NaN	NaN	NaN
434214.431373	8951099.20283	42.344683	NaN	41.4468512696	NaN	NaN	NaN
434149.223977	8951260.06802	43.643683	NaN	43.2017600554	NaN	NaN	NaN
434083.977601	8951420.82917	42.930682	NaN	42.8417033202	NaN	NaN	NaN
434018.72861	8951581.48405	40.449682	NaN	39.591278814	NaN	NaN	NaN
433953.545469	8951742.25204	42.502682	NaN	42.2792327586	NaN	NaN	NaN
433628.652587	8952395.5638	22.387682	NaN	21.1529005153	NaN	NaN	NaN
433563.565946	8952556.8047	23.615682	NaN	22.8507826509	NaN	NaN	NaN
433498.531215	8952717.93587	22.306682	NaN	21.9479789631	NaN	NaN	NaN
433433.584672	8952878.95502	21.040681	NaN	20.5538086922	NaN	NaN	NaN
433368.726262	8953039.86213	19.221681	NaN	18.9366476281	NaN	NaN	NaN
433303.908512	8953200.77203	18.254681	NaN	18.0382766017	NaN	NaN	NaN
433239.113263	8953361.68586	16.699681	NaN	16.9457768092	NaN	NaN	NaN
433174.297152	8953522.49454	15.934681	NaN	17.324895983	NaN	NaN	NaN
433109.467246	8953683.30945	14.793681	NaN	15.0326540168	NaN	NaN	NaN
433600.934166	8952327.85147	22.956682	NaN	23.8299850663	NaN	NaN	NaN
433535.604212	8952488.43828	23.680682	NaN	23.6543012382	NaN	NaN	NaN
433470.278667	8952649.03023	23.250682	NaN	23.2242500821	NaN	NaN	NaN
433404.932344	8952809.51708	22.105681	NaN	22.3641051177	NaN	NaN	NaN
433602.008691	8952401.15492	22.117682	NaN	21.6117734416	NaN	NaN	NaN
433537.373555	8952562.25745	23.535682	NaN	24.7635288875	NaN	NaN	NaN
433472.7679	8952723.4753	22.163682	NaN	22.0120552936	NaN	NaN	NaN
433408.177679	8952884.58565	21.001681	NaN	20.7564604995	NaN	NaN	NaN
433343.573598	8953045.70221	19.705681	NaN	20.7126072883	NaN	NaN	NaN
433278.919364	8953206.82727	18.298681	NaN	18.9212465774	NaN	NaN	NaN
433214.185766	8953368.07456	16.975681	NaN	17.2551237073	NaN	NaN	NaN
433149.311365	8953529.33613	16.196681	NaN	16.4839855071	NaN	NaN	NaN
433084.314383	8953690.61087	14.753681	NaN	15.3258934405	NaN	NaN	NaN
433593.364751	8952439.72669	23.286682	NaN	21.0055843405	NaN	NaN	NaN
433526.04513	8952599.54517	23.876682	NaN	30.4586326092	NaN	NaN	NaN
433458.505406	8952759.27141	22.415682	NaN	21.8783432692	NaN	NaN	NaN
433391.754421	8952919.28909	21.290681	NaN	20.5205934706	NaN	NaN	NaN
433324.881095	8953079.32015	21.007681	NaN	20.6268334354	NaN	NaN	NaN
433257.798773	8953239.14639	19.128681	NaN	19.126433782	NaN	NaN	NaN
433190.362296	8953398.77706	17.936681	NaN	17.3802200226	NaN	NaN	NaN
433122.09686	8953557.90682	16.587681	NaN	16.7003514067	NaN	NaN	NaN
433053.557249	8953716.948	14.525681	NaN	14.2307823464	NaN	NaN	NaN
433644.937573	8952346.78126	22.131682	NaN	21.4914067466	NaN	NaN	NaN
433580.273579	8952507.88231	22.826682	NaN	22.1797289599	NaN	NaN	NaN
433515.577551	8952668.99072	22.484682	NaN	22.1233779965	NaN	NaN	NaN
433450.817295	8952829.88482	21.481681	NaN	21.405444494	NaN	NaN	NaN
433386.050227	8952990.89655	18.792681	NaN	19.0089224041	NaN	NaN	NaN
433321.225985	8953151.80539	18.072681	NaN	17.3317753627	NaN	NaN	NaN
433256.387937	8953312.72048	16.834681	NaN	17.3835624061	NaN	NaN	NaN
433191.474591	8953473.53386	16.082681	NaN	15.9096126393	NaN	NaN	NaN
433126.456738	8953634.35925	15.760681	NaN	16.1788560501	NaN	NaN	NaN
433500.015712	8952447.2845	25.267682	NaN	23.5987438784	NaN	NaN	NaN
433434.948131	8952608.7573	24.644682	NaN	28.4938148427	NaN	NaN	NaN
433369.66709	8952770.24899	22.982682	NaN	22.6698729794	NaN	NaN	NaN
433304.16565	8952931.6482	25.589681	NaN	25.7785776643	NaN	NaN	NaN
433238.578046	8953093.05833	23.251681	NaN	23.2186252176	NaN	NaN	NaN
433172.999126	8953254.24969	20.442681	NaN	20.5773493635	NaN	NaN	NaN
433107.614362	8953414.9868	18.560681	NaN	18.7569179054	NaN	NaN	NaN
433042.489081	8953575.15361	17.198681	NaN	17.4322536578	NaN	NaN	NaN
432977.35	8953735.32672	14.995681	NaN	14.9175339191	NaN	NaN	NaN
432912.135612	8953895.39818	12.704681	NaN	12.911676141	NaN	NaN	NaN
433692.406425	8952385.17978	21.274682	NaN	20.5505473344	NaN	NaN	NaN
433627.020163	8952545.87571	21.753682	NaN	20.9752049461	NaN	NaN	NaN
433561.547527	8952706.58251	21.820682	NaN	21.5143946288	NaN	NaN	NaN
433495.934088	8952867.30364	20.816681	NaN	20.352916714	NaN	NaN	NaN
433430.172885	8953027.92771	17.091681	NaN	16.016839184	NaN	NaN	NaN
433364.354745	8953188.44903	16.757681	NaN	16.2650462436	NaN	NaN	NaN
433298.486727	8953348.979	15.777681	NaN	15.4737322845	NaN	NaN	NaN
433232.591046	8953509.29254	15.412681	NaN	16.2247738926	NaN	NaN	NaN
433166.729177	8953669.4976	15.366681	NaN	14.2783220564	NaN	NaN	NaN
432271.387773	8943339.40191	58.044688	NaN	58.4739499018	NaN	NaN	NaN
432206.204504	8943500.03183	59.071688	NaN	59.5576331372	NaN	NaN	NaN
432141.043604	8943660.66571	59.107688	NaN	59.5060949737	NaN	NaN	NaN
432075.868442	8943821.30586	60.702688	NaN	61.1432331887	NaN	NaN	NaN
432010.704469	8943982.06253	61.220688	NaN	61.8211535575	NaN	NaN	NaN
431945.519149	8944142.71409	61.465688	NaN	61.6134937088	NaN	NaN	NaN
431880.27586	8944303.26289	57.153687	NaN	58.2712466312	NaN	NaN	NaN
431815.073281	8944463.81448	58.743687	NaN	58.8044378054	NaN	NaN	NaN
431749.944012	8944624.59045	51.809687	NaN	52.4739933062	NaN	NaN	NaN
431684.928661	8944785.36449	48.660687	NaN	49.1083931967	NaN	NaN	NaN
431620.187899	8944946.34994	54.232687	NaN	53.6852878654	NaN	NaN	NaN
431555.58643	8945107.44361	54.021687	NaN	54.1196363358	NaN	NaN	NaN
431491.062171	8945268.53761	60.477687	NaN	60.8626236295	NaN	NaN	NaN
434250.670588	8936994.08636	50.462692	NaN	50.5381821484	NaN	NaN	NaN
434167.456949	8936842.2943	47.302693	NaN	47.9865098917	NaN	NaN	NaN
434084.302772	8936690.61548	44.022693	NaN	43.2651646371	NaN	NaN	NaN
434321.684486	8937024.84441	53.263692	NaN	52.9485969567	NaN	NaN	NaN
434237.837765	8936873.0865	48.739692	NaN	48.9277057291	NaN	NaN	NaN
434154.135655	8936721.32484	46.429693	NaN	46.938729724	NaN	NaN	NaN
434463.894849	8937140.04259	57.527692	NaN	57.2011074205	NaN	NaN	NaN
434380.073712	8936987.93828	53.262692	NaN	52.7054535604	NaN	NaN	NaN
434296.15062	8936835.73352	48.026693	NaN	48.1008107178	NaN	NaN	NaN
434212.169239	8936683.53749	46.005693	NaN	NaN	NaN	NaN	NaN
434094.621871	8936933.78185	49.084692	NaN	50.1356640275	NaN	NaN	NaN
434010.969445	8936781.91542	47.590693	NaN	47.8102949056	NaN	NaN	NaN
434285.557044	8937049.09226	53.014692	NaN	52.3876738016	NaN	NaN	NaN
434201.510581	8936897.46105	49.327692	NaN	53.2788876975	NaN	NaN	NaN
434117.327383	8936746.06709	47.437693	NaN	47.031915242	NaN	NaN	NaN
434321.925659	8937016.10656	53.083692	NaN	52.7432171167	NaN	NaN	NaN
434239.39006	8936863.70892	48.809692	NaN	48.4579466851	NaN	NaN	NaN
434156.734392	8936711.21177	46.562693	NaN	NaN	NaN	NaN	NaN
434323.155338	8937085.92744	54.791692	NaN	54.4192976415	NaN	NaN	NaN
434239.080268	8936933.40087	49.945692	NaN	49.5794810511	NaN	NaN	NaN
434155.027429	8936780.98993	47.610693	NaN	47.5160678531	NaN	NaN	NaN
434281.488515	8937072.939	53.668692	NaN	53.2787625999	NaN	NaN	NaN
434197.770521	8936920.61699	49.736692	NaN	49.3044099292	NaN	NaN	NaN
434113.863105	8936767.97624	48.056693	NaN	47.8933796655	NaN	NaN	NaN
428110.150835	8925730.97966	15.417701	NaN	15.6983365757	NaN	16.6973898548	NaN
428173.125037	8925745.03394	17.752701	NaN	17.8147036938	NaN	17.6557950346	NaN
428089.532293	8925592.95819	26.188701	NaN	24.6340394193	NaN	24.9036907824	NaN
427890.714752	8925691.87712	14.851701	NaN	16.0913592139	NaN	16.9113695913	NaN
427995.683658	8925661.50859	18.454701	NaN	18.0527417857	NaN	18.7648531881	NaN
428220.15331	8925637.98713	17.370701	NaN	17.4885435113	NaN	17.9435413807	NaN
428036.494809	8925696.7191	16.955701	NaN	17.2018024977	NaN	17.6251620431	NaN
427992.007808	8925677.41511	18.568701	NaN	17.3068604043	NaN	17.6365926331	NaN
422268.450966	8915281.16301	208.468708	208.750270821	209.452063702	208.958060146	208.962194315	209.082624875
422507.503268	8915608.41284	199.010708	198.32990154	199.442959554	198.948453875	198.433145155	197.842354061
422495.865874	8915560.2234	193.386708	191.009441261	193.958078766	191.818139407	195.086667193	194.011439782
422411.804482	8915408.4001	174.592708	190.95890911	197.154131404	200.204596733	199.387493041	189.706428038
422382.690741	8915841.97866	190.974708	191.108929558	190.606807741	190.434263458	190.651542439	190.693495756
422463.643825	8915639.83591	200.465708	199.370509199	199.629633642	201.448764448	200.931627766	200.072914912
422295.059742	8915336.12008	208.827708	208.038853835	207.647086361	207.911679368	207.704868941	207.706416462
422506.420796	8915682.68303	200.633708	200.444715215	200.36560704	200.83744738	201.002253173	200.468108837
422422.005636	8915530.549	202.969708	202.179242931	202.912738924	201.586959752	203.868791752	201.806973801
422337.569767	8915378.42134	207.699708	207.633409553	208.421568898	207.525713903	207.385874671	207.556360244
422460.973967	8915661.06367	200.846708	200.351607983	200.332670039	200.149000582	200.232085713	200.669570324
422291.367106	8915355.96631	208.261708	207.517267726	207.19443472	207.222537978	207.064352064	207.12134358
419664.010418	8914891.7035	172.836709	172.008546855	171.898858602	172.337641098	172.435327118	172.344891684
419603.782816	8915054.05875	167.517709	167.935212801	168.72865791	168.294760803	168.630304591	168.441041786
419543.624458	8915216.30176	169.476708	169.865921957	169.544445661	170.052479502	169.806049568	169.939269974
419483.514085	8915378.65795	170.799708	170.998489304	171.003148528	170.863569196	171.06323045	171.063422697
419423.405895	8915541.01877	171.009708	171.487223945	171.278877673	171.082399386	171.356353369	171.19180604
419363.291684	8915703.27287	170.185708	170.730253217	170.66947176	170.303015163	170.288283601	170.631890827
419303.150286	8915865.6457	167.507708	167.820688088	167.835436946	167.442111664	167.674182412	167.837910704
419242.93593	8916028.02872	163.971708	164.24346269	164.237404509	164.188718827	164.098220694	164.329754043
419182.648658	8916190.42193	159.197708	159.13931105	159.100330388	159.063022801	159.001905713	159.107432658
419122.250934	8916352.82814	146.981708	147.682111646	147.217880855	147.337983378	147.824108192	147.373335832
419061.726312	8916515.02472	142.353708	142.491388421	143.000618015	142.72417057	142.523952496	142.479893951
419001.045499	8916677.1258	140.224707	140.577242947	140.477426444	140.52341044	140.091727729	140.198918728
418940.216816	8916839.24273	128.947707	128.67408387	128.827555691	129.54562273	130.020570688	129.550031528
418879.154719	8917001.49384	94.710707	102.586197244	98.2943640829	97.8807493103	96.5970731676	94.9718286643
419484.601871	8914728.94682	171.283709	171.44897515	171.47489356	171.760162161	171.467064296	171.38677918
419423.868827	8914891.46224	168.189709	168.368373647	168.464471426	168.237500123	168.492180644	168.169845459
419363.138152	8915053.98235	166.807709	166.562565239	166.793645063	166.642860641	167.195796476	166.968401395
419302.361646	8915216.62264	157.272708	158.282670427	158.491562434	158.229185371	158.539255697	158.356523528
419241.560528	8915379.15769	157.973708	158.387250765	158.148085349	157.390366468	158.152716194	157.807216494
419180.724221	8915541.70022	157.890708	158.002509515	157.708886281	157.809662626	157.809268715	157.828616307
419119.85275	8915704.25024	165.694708	166.208102752	165.224480293	166.009586881	165.93580979	165.936697069
419058.900299	8915866.69922	164.316708	164.699011817	170.004342946	164.530256812	164.704526941	164.679573929
418997.912732	8916029.1557	154.095708	154.84882712	154.993230169	154.450393799	154.222718334	154.731553784
418936.844228	8916191.51117	145.154708	145.141602202	145.21584187	145.637925954	145.008725225	145.351704886
418875.759445	8916353.87278	141.360708	141.294118616	140.804446394	141.560936737	141.226088625	141.488003825
418814.593762	8916516.13339	141.281708	141.485780026	141.350658081	141.232293397	141.177480969	141.128146272
418753.353269	8916678.62837	138.175707	138.32356659	137.851073745	138.009359564	137.944484486	137.864342565
418692.021477	8916841.13511	130.655707	138.439444796	130.8050828	130.373085804	130.531035305	130.52069766
419610.436551	8914964.47553	170.722709	169.677239809	170.461650891	170.538235492	170.594153374	170.539560299
419549.720041	8915127.20643	163.836708	164.034003354	164.953397349	164.63046378	164.670657569	163.615943192
419489.005935	8915289.94202	169.743708	169.356874558	169.596957232	169.450804284	169.595357599	169.577999303
419428.200215	8915452.68922	169.900708	170.005346581	169.805289955	169.664523849	169.802715137	169.486272865
419367.284131	8915615.44945	170.250708	170.092852083	170.156905869	169.941989751	169.977136084	170.136242909
419305.967533	8915778.13222	168.893708	168.846211974	168.69955461	168.429220894	168.653326932	168.849739855
419244.457342	8915940.72231	165.849708	165.566876423	165.475710523	165.3314566	165.19765888	165.516149225
419182.874629	8916103.32275	161.918708	161.776511612	161.628247208	161.533734459	161.362183797	161.533841929
419121.229982	8916265.82084	154.324708	153.877328722	154.076002432	153.353930781	153.890160503	153.754384231
419059.690218	8916428.42808	144.285708	143.943680541	143.925006522	144.237603927	144.243598999	144.084239191
418998.190714	8916591.03732	141.749707	141.981031029	141.329981926	141.854390952	141.276189059	141.438228761
418936.750244	8916753.64716	134.927707	133.729542322	134.300367891	134.720588825	134.207332573	134.501346961
418875.350011	8916916.25899	107.409707	109.016474629	108.486462162	106.857722714	106.37544353	105.861805825
418814.138007	8917079.08567	74.406707	76.9334122623	76.3078978561	75.5181027895	76.4048634287	74.4507447435
419604.67227	8914900.98889	172.399709	171.877559416	171.983081492	172.048173782	172.140969245	172.24158406
419542.825436	8915063.57917	163.991709	165.284879804	165.991656346	165.164788196	165.46889365	164.656296435
419480.943686	8915226.17704	166.754708	167.404263301	167.175689295	166.821550847	167.014687582	167.113726345
419419.075257	8915388.66701	167.783708	167.706429827	168.037215933	167.972061336	168.209520775	167.96886086
419357.292964	8915551.26757	168.715708	168.027090288	168.281123605	168.02811998	168.046347154	168.228899149
419295.768366	8915713.74217	168.140708	167.715206686	168.129961208	167.613735735	167.87323123	168.134452702
419234.329814	8915876.32733	166.466708	166.233819855	166.246461878	165.893493123	165.904744436	166.247091715
419172.960832	8916038.80037	162.420708	162.216838712	162.127780818	162.055816962	161.850669384	161.927282707
419111.650825	8916201.274	159.221708	158.788720931	158.489869362	158.013394861	158.525096059	158.511771662
419050.345695	8916363.52837	146.935708	146.453143469	146.527269806	146.515013041	146.494393467	146.44869394
418989.107748	8916525.89463	140.716708	140.696512114	140.367285957	141.257179114	140.665150319	140.808157148
418927.901673	8916688.15154	134.762707	134.890055083	135.576919848	135.333074945	135.098214093	135.223653151
418866.698152	8916850.4132	112.916707	116.519256585	116.954788805	114.868156002	114.838594598	114.295918241
418805.494977	8917012.90365	83.145707	86.1333910592	NaN	84.5816998859	85.9427430875	83.6852665229
419577.247772	8914833.38655	173.154709	172.710917678	172.805164492	172.916120632	172.913038908	172.754724484
419516.453096	8914995.90089	168.425709	167.403416777	168.08532808	168.006613046	168.167710094	168.046091301
419455.560964	8915158.09149	162.903708	162.803920039	163.142457814	163.224285547	163.271715963	163.273028223
419394.617175	8915320.06693	166.477708	166.791168636	166.0108339	166.002322696	166.488390382	166.274699981
419333.581728	8915482.05401	163.595708	163.976445749	164.110706671	163.389484288	163.497753891	164.020158684
419272.489924	8915644.27403	164.518708	165.212470001	165.401363702	164.228433109	164.503462556	165.099389458
419211.268989	8915806.5085	167.003708	167.468306688	166.910339399	167.165035302	167.010882227	167.164587086
419150.010652	8915968.97454	163.574708	163.399065357	163.413776383	163.353499246	163.421088203	163.490447866
419088.6985	8916131.44951	156.576708	156.576560444	156.839665041	156.606597568	156.595437596	156.756647445
419027.370148	8916293.93064	148.427708	148.992244577	149.09175646	148.681366846	148.674528574	149.144925376
418966.073715	8916456.30242	141.902708	142.066948007	141.690463105	142.330911487	141.772388964	141.968520725
418904.761083	8916618.68036	136.105707	136.289707034	137.232198014	136.814459132	136.772383837	136.614529534
419509.529269	8914610.81923	172.505709	172.768501523	172.549900844	172.778776766	172.440461265	172.195658971
419448.543798	8914772.90327	170.691709	170.403943359	170.261390193	170.013288605	170.173313448	170.108072101
419387.496048	8914934.88487	167.823709	167.710182218	167.775288406	167.690792471	167.877565466	167.664967794
419326.270783	8915096.99639	164.558709	164.24641785	164.827257442	163.838392675	164.523034873	163.988264726
419264.953935	8915259.11961	158.265708	158.148673461	158.31472377	158.332842546	158.542627052	158.268894535
419203.583167	8915421.25175	156.667708	156.669176918	156.462937229	156.201861042	156.700873506	156.929107936
419142.241959	8915583.49859	159.170708	159.465570638	159.349502082	159.034727121	159.166167634	159.282636696
419080.94089	8915745.7474	165.145708	165.425714297	164.997087308	164.752876707	164.685841431	164.796944191
419019.696453	8915908.22083	162.999708	162.591044376	162.06623369	162.399667385	162.314041862	162.377827337
418958.452303	8916070.92305	150.102708	150.446657246	150.162424491	149.951278683	149.644273141	149.870309027
418897.248345	8916233.62723	144.327708	143.708302173	143.510976227	144.285400577	143.730399321	143.976710086
418836.046991	8916396.33617	141.085708	139.730503225	139.831867429	140.920445807	140.368701441	140.325513572
418774.856533	8916559.16117	140.016708	139.883028272	139.402326622	139.627855513	139.472110556	139.480575153
418713.706279	8916721.98814	138.562707	138.699162905	138.489318083	138.271314806	138.302680978	138.225048704
418652.53988	8916884.82125	118.282707	115.697145608	116.076210659	113.917817092	115.276652688	114.800717711
